Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
11.82079 ; 12.38866
11.82958 ; 12.13198
11.83837 ; 11.9028
11.84716 ; 11.69735
11.85596 ; 11.5119
11.86475 ; 11.3437
11.87354 ; 11.18983
11.88233 ; 11.04797
11.89113 ; 10.91605
11.89992 ; 10.79277
11.9175 ; 10.56657
11.93509 ; 10.36088
11.95267 ; 10.17006
11.96748 ; 10.01751
11.98229 ; 9.870289
11.9971 ; 9.726697
12.01191 ; 9.58531
12.02672 ; 9.444888
12.04153 ; 9.30433
12.06045 ; 9.123008
12.07936 ; 8.938138
12.09827 ; 8.748139
12.11718 ; 8.552091
12.13609 ; 8.350212
12.14555 ; 8.247708
12.155 ; 8.145172
12.16446 ; 8.043564
12.17391 ; 7.944926
12.18337 ; 7.85181
12.19282 ; 7.768459
12.20308 ; 7.695713
12.21333 ; 7.651797
12.22359 ; 7.651294
12.23384 ; 7.713896
12.2441 ; 7.86518
12.25435 ; 8.136163
12.2646 ; 8.563391
12.27485 ; 9.186487
12.28237 ; 9.791115
12.28989 ; 10.53639
12.29741 ; 11.4334
12.30493 ; 12.48896
12.31245 ; 13.70413
12.31997 ; 15.07293
12.335 ; 18.20465
12.3471 ; 20.98464
12.35919 ; 23.81477
12.37129 ; 26.50024
12.38338 ; 28.83342
12.38875 ; 29.70986
12.3995 ; 31.10392
12.40717 ; 31.77589
12.41483 ; 32.16689
12.43016 ; 32.13351
12.44549 ; 31.15868
12.46082 ; 29.51621
12.47778 ; 27.29539
12.48626 ; 26.13994
12.49473 ; 25.00563
12.50321 ; 23.91674
12.51168 ; 22.8945
12.52016 ; 21.9478
12.52863 ; 21.08401
12.53591 ; 20.40725
12.54318 ; 19.7901
12.55046 ; 19.2277
12.55773 ; 18.7176
12.56501 ; 18.25398
12.57228 ; 17.8336
12.57955 ; 17.45137
12.58682 ; 17.10311
12.5941 ; 16.78456
12.60137 ; 16.49312
12.60864 ; 16.22522
12.61591 ; 15.97814
12.63046 ; 15.53689
12.645 ; 15.15441
12.65747 ; 14.86398
12.66994 ; 14.60236
12.68241 ; 14.36524
12.69488 ; 14.1494
12.70943 ; 13.9213
12.72398 ; 13.71637
12.73853 ; 13.53315
12.75307 ; 13.37107
12.77281 ; 13.18444
12.79254 ; 13.03616
12.81227 ; 12.92425
12.832 ; 12.84363
12.85 ; 12.78998
12.859 ; 12.76755
12.8725 ; 12.73623
12.886 ; 12.70456
12.90295 ; 12.65982
12.9199 ; 12.60608
12.95379 ; 12.46832
12.97074 ; 12.38712
12.98768 ; 12.30114
13.00463 ; 12.21285
13.02157 ; 12.12442
13.03816 ; 12.03906
13.05475 ; 11.95584
